21.0141 2.15 0 2.35 0 2.45 0 2.8 0.632911 
21.0931 2.15 0 2.35 0 2.45 0.632911 2.85 0 
21.1721 2.15 0 2.35 0 2.5 0 2.85 0 
21.2511 2.15 0 2.35 0 2.5 0 2.85 0 
21.3301 2.15 0 2.35 0 2.5 0.632911 2.85 0.632911 
21.4091 2.15 0 2.35 0 2.55 0 2.9 0 
21.4881 2.15 0 2.35 0 2.55 0.632911 2.9 0 
21.5671 2.15 0 2.35 0 2.6 0 2.9 0 
21.6461 2.15 0 2.35 0 2.6 0 2.9 0 
21.7251 2.15 0 2.35 0 2.6 0.632911 2.9 0 
21.8041 2.15 0 2.35 0 2.65 0 2.9 0.632911 
21.8831 2.15 0 2.35 0 2.65 0 2.95 0 
21.9621 2.15 0 2.35 0 2.65 0.632911 2.95 0 
22.0411 2.15 -0.632911 2.35 0 2.7 0 2.95 0 
22.1201 2.1 0 2.35 -0.632911 2.7 0.632911 2.95 0 
22.1991 2.1 0 2.3 0 2.75 0 2.95 0 
22.2781 2.1 0 2.3 0 2.75 0 2.95 0 
22.3571 2.1 0 2.3 0 2.75 0.632911 2.95 0 
22.4361 2.1 0 2.3 0 2.8 0 2.95 0.632911 
22.5151 2.1 0 2.3 0 2.8 0 3 0 
22.5941 2.1 0 2.3 0 2.8 0.632911 3 0 
22.6731 2.1 0 2.3 0 2.85 0 3 0 
22.7521 2.1 0 2.3 -0.632911 2.85 0.632911 3 0 
22.8311 2.1 0 2.25 0 2.9 0 3 0 
22.9101 2.1 0 2.25 0 2.9 0 3 0 
22.9891 2.1 0 2.25 0 2.9 0.632911 3 0 
23.0681 2.1 0 2.25 0 2.95 0 3 0.632911 
23.1471 2.1 0 2.25 0 2.95 0 3.05 0 
23.2261 2.1 0 2.25 -0.632911 2.95 0.632911 3.05 0 
23.3051 2.1 0 2.2 0 3 0 3.05 0 
23.3841 2.1 0 2.2 0 3 0 3.05 0 
23.4631 2.1 0 2.2 0 3 0 3.05 0 
23.5421 2.1 0 2.2 0 3 0.632911 3.05 0.632911 
23.6211 2.1 0 2.2 0 3.05 0 3.1 0 
23.7001 2.1 0 2.2 0 3.05 0 3.1 0 
23.7791 2.1 0 2.2 -0.632911 3.05 0.632911 3.1 0 
23.8581 2.1 0 2.15 0 3.1 0 3.1 0 
23.9371 2.1 0.632911 2.15 0 3.1 0 3.1 0 
24.0161 2.15 0 2.15 0 3.1 0 3.1 0.632911 
24.0951 2.15 0 2.15 0 3.1 0.632911 3.15 0 
24.1741 2.15 0 2.15 0 3.15 0 3.15 0 
24.2531 2.15 0 2.15 0 3.15 0 3.15 0 
24.3321 2.15 0 2.15 0 3.15 0 3.15 0 
24.4111 2.15 0 2.15 0 3.15 0 3.15 0 
24.4901 2.15 0 2.15 0 3.15 0.632911 3.15 0 
24.5691 2.15 0.632911 2.15 0 3.2 0 3.15 0 
24.6481 2.2 0 2.15 0 3.2 0 3.15 0 
24.7271 2.2 0 2.15 0 3.2 0 3.15 0.632911 
24.8061 2.2 0 2.15 0 3.2 0 3.2 0 
24.8851 2.2 0 2.15 0 3.2 0 3.2 0 
24.9641 2.2 0 2.15 0 3.2 0 3.2 0 
25.0431 2.2 0.632911 2.15 0 3.2 0 3.2 0 
25.1221 2.25 0 2.15 0 3.2 0 3.2 0 
25.2011 2.25 0 2.15 0 3.2 0 3.2 0 
25.2801 2.25 0 2.15 0 3.2 0 3.2 0 
25.3591 2.25 0 2.15 0 3.2 0 3.2 0 
25.4381 2.25 0.632911 2.15 0 3.2 0 3.2 0 
25.5171 2.3 0 2.15 0 3.2 0 3.2 0 
25.5961 2.3 0 2.15 0 3.2 0 3.2 0 
